08:20:56.608,12:06:39.877
12:12:38.787,17:41:45.269
10:27:07.985,15:08:20.238
20:26:55.313,22:44:32.081
11:17:01.306,11:24:52.473
02:12:00.370,06:29:13.089
11:20:52.969,14:34:33.925
01:32:44.072,02:16:34.200
21:43:24.351,23:50:54.292
06:55:02.774,10:19:17.904
10:37:05.780,10:59:58.742
20:05:33.352,23:37:27.993
11:27:15.584,13:53:04.894
02:00:35.980,02:58:36.477
18:36:47.948,20:25:22.289
10:01:39.381,13:58:41.463
11:00:05.244,12:02:13.613
19:57:01.474,22:35:38.235
17:38:22.853,23:13:58.368
05:46:46.500,06:41:01.186
19:35:37.789,21:31:27.775
04:57:50.945,09:31:16.199
11:36:54.956,12:59:31.589
11:48:26.117,12:06:57.354
00:31:19.868,01:09:53.510
16:19:46.202,22:16:18.762
05:04:55.708,08:20:25.985
14:56:38.081,15:15:52.117
04:31:45.479,08:48:33.791
13:34:27.251,18:53:03.797
18:00:58.560,21:28:42.438
04:10:03.173,04:44:13.854
05:03:54.757,05:37:15.794
11:07:36.085,16:16:38.352
19:04:04.399,23:09:45.545
15:23:10.635,16:30:49.319
18:14:54.484,21:47:43.861
21:38:52.907,23:51:25.307
15:34:43.621,17:42:14.939
08:34:54.351,14:29:14.157
08:34:45.817,10:51:06.410
10:45:52.896,11:12:17.778
00:09:26.172,02:16:27.206
05:03:37.309,09:58:13.959
01:56:29.359,06:59:03.204
09:29:36.437,12:17:13.934
16:51:01.278,17:58:40.802
09:34:15.055,14:22:29.617
00:47:41.802,04:05:09.418
16:56:03.075,22:12:12.539
18:58:57.774,19:29:50.263
08:44:09.084,09:48:11.284
20:09:00.066,22:38:38.361
12:26:50.923,18:17:21.698
00:31:48.384,03:19:07.839
17:22:44.224,21:07:57.730
10:41:02.814,14:12:56.524
18:23:22.500,18:27:16.028
17:21:13.389,20:44:04.859
15:04:15.434,20:50:59.171
08:00:19.279,09:17:26.545
06:53:57.778,09:02:52.678
02:37:04.832,04:25:05.913
15:43:59.907,20:48:12.275
03:44:04.467,05:39:09.730
07:17:47.896,13:12:01.528
13:57:42.078,19:14:16.016
18:04:09.761,21:00:43.636
06:41:20.706,07:36:50.977
08:45:21.770,13:45:23.919
06:54:56.151,08:50:58.802
18:51:41.339,19:30:55.804
07:08:19.942,08:56:32.255
08:21:13.279,12:54:25.504
04:32:05.186,07:01:04.386
05:13:04.627,07:28:56.622
06:49:48.596,10:09:20.546
00:24:21.836,03:56:22.462
02:26:44.486,07:07:47.665
19:41:57.216,23:15:01.781
15:53:17.954,19:52:15.527
22:58:32.445,23:42:13.541
21:46:40.559,23:01:32.441
09:27:14.511,14:18:20.934
04:45:51.644,08:40:10.162
17:41:13.169,23:13:30.667
20:03:20.195,23:31:11.086
14:56:45.043,17:07:12.787
01:02:40.068,02:40:16.495
16:01:33.615,20:37:10.920
07:29:41.283,13:22:59.467
14:54:49.485,18:51:42.143
03:29:21.507,06:19:03.797
09:10:08.604,09:48:30.936
04:49:42.462,10:03:37.749
19:56:16.591,19:59:13.133
20:07:30.596,23:47:27.256
07:21:19.462,11:41:08.838
05:10:23.803,06:11:06.100
02:48:46.575,03:28:13.629
01:02:19.715,03:43:54.195
10:08:57.222,15:33:05.290
14:42:37.547,15:45:16.271
08:00:02.522,08:23:51.111
22:36:31.978,23:10:27.010
19:34:39.285,21:34:30.996
05:53:13.261,10:41:10.053
06:33:28.197,08:58:22.620
13:46:21.396,13:53:58.475
04:17:10.197,06:06:59.532
12:40:04.589,12:56:44.084
10:59:11.134,11:02:13.003
13:52:16.242,17:55:32.059
00:23:57.293,06:16:58.095
03:16:48.677,03:39:40.838
04:40:26.834,08:31:05.893
16:41:51.265,21:58:46.056
21:58:27.626,22:04:45.622
22:19:56.579,23:05:10.776
00:17:28.920,00:27:21.681
07:28:49.184,08:38:00.914
20:33:54.854,21:40:28.360
05:48:20.634,10:48:58.033
14:39:56.783,20:32:56.765
12:21:11.799,13:59:09.558
04:17:29.312,09:40:44.647
18:13:12.852,21:13:33.670
02:40:04.488,02:56:00.694
02:36:06.050,04:09:14.808
06:15:00.407,08:11:14.252
10:43:29.176,11:11:34.994
05:17:30.257,06:55:06.749
17:16:17.582,19:58:14.390
17:36:36.300,23:07:06.466
16:02:24.778,18:17:07.027
05:49:56.878,11:18:41.591
06:21:58.595,11:36:50.103
09:01:16.626,10:07:29.790
11:44:38.928,14:01:10.709
02:30:53.864,06:14:36.374
17:26:18.847,23:04:44.970
10:28:11.741,15:00:30.070
03:18:29.596,03:25:24.063
03:53:04.493,08:25:18.475
19:01:06.324,20:24:41.407
18:56:56.910,21:15:26.663
12:36:17.043,14:26:45.738
00:08:24.943,05:15:56.140
05:06:28.536,10:59:41.007
04:18:11.848,09:37:43.030
01:25:13.698,04:35:25.457
11:32:31.150,15:37:18.262
18:42:02.265,20:44:44.264
04:24:38.556,07:32:42.787
04:05:01.507,06:41:05.715
12:40:55.858,16:45:20.544
09:21:29.966,09:53:25.126
08:07:23.069,13:02:01.508
11:32:57.346,15:09:00.324
02:31:57.704,06:12:30.579
02:49:45.369,03:44:56.696
16:44:59.227,17:50:49.161
11:46:56.211,12:46:12.759
16:45:10.390,18:25:56.898
05:12:49.266,08:10:10.820
05:15:25.688,10:30:37.832
08:44:52.226,10:26:17.167
17:23:15.749,20:40:04.955
10:40:47.463,14:54:47.911
12:00:50.167,16:53:03.124
18:28:00.466,19:48:10.969
06:14:56.730,10:03:01.859
10:04:45.998,14:20:54.198
11:35:51.749,13:44:38.146
12:51:29.713,17:17:10.020
18:24:57.846,23:57:31.949
16:43:22.663,16:59:18.411
13:35:42.562,13:45:30.064
05:37:18.370,08:15:09.279
04:33:14.167,06:46:35.538
14:09:38.206,16:29:55.655
21:24:19.003,22:43:24.606
07:46:22.954,08:31:13.424
15:36:04.120,18:27:03.659
05:31:03.342,11:30:24.083
12:44:35.339,18:10:38.855
01:02:09.013,03:40:05.059
04:03:58.063,07:10:06.057
02:32:52.835,08:21:53.895
09:22:30.486,12:07:20.677
01:10:35.815,04:58:39.038
23:05:32.946,23:43:25.114
12:59:19.673,13:02:30.629
01:57:32.940,06:39:24.251
02:07:32.579,04:36:16.309
05:33:37.157,10:53:47.143
03:03:22.407,06:47:13.276
10:00:08.852,13:55:36.691
10:29:07.592,11:57:19.333
02:58:29.463,06:33:31.044
07:34:08.331,08:23:54.245
13:26:52.842,16:37:54.282
11:37:56.243,16:05:31.123
12:46:13.269,14:33:21.146
10:11:04.030,14:29:39.931
09:28:54.996,13:34:36.612
16:26:56.026,20:47:42.007
17:15:00.629,20:31:52.838
06:09:17.502,11:39:14.233
18:22:49.558,23:20:24.492
05:20:02.945,11:03:26.692
00:36:00.357,05:22:13.802
04:42:14.067,09:24:09.592
08:42:23.792,11:06:54.248
10:53:30.732,11:18:40.829
01:33:04.313,07:06:47.733
09:26:38.370,09:32:43.757
03:12:08.859,06:14:25.552
22:04:19.269,22:28:46.641
00:49:11.307,02:58:37.731
13:10:39.430,17:19:56.536
11:19:13.783,16:46:33.410
00:20:19.899,01:11:57.345
08:42:42.315,14:00:29.088
03:58:26.194,05:03:07.837
13:57:12.827,16:15:03.363
03:01:59.936,03:48:25.953
16:21:48.922,16:35:13.238
05:21:44.637,05:40:09.654
05:01:31.511,06:08:43.913
09:12:25.190,13:47:45.188
15:58:34.030,16:09:37.305
22:02:55.216,23:44:01.883
13:26:27.085,17:36:02.011
18:43:42.667,19:55:20.154
18:55:59.359,22:23:12.574
10:10:45.021,11:03:07.830
02:36:37.783,03:55:27.005
06:48:37.513,08:01:03.532
09:03:22.462,13:59:34.872
06:48:54.125,08:44:49.048
02:57:58.039,07:08:13.230
16:19:21.457,18:21:41.103
21:19:52.752,22:35:06.357
05:15:55.222,07:47:30.718
07:41:11.736,11:42:19.492
11:49:53.702,14:51:34.303
11:58:43.626,12:13:05.546
21:04:43.705,23:50:43.602
01:24:12.977,02:07:50.746
07:24:16.945,07:44:28.232
13:26:52.154,15:51:07.165
00:25:05.716,05:24:38.555
14:07:44.984,14:51:32.429
19:46:15.059,19:53:44.938
14:46:27.832,17:21:19.071
00:01:49.198,03:08:34.454
05:04:31.135,10:39:01.902
01:37:06.867,04:31:37.330
16:06:56.979,19:08:02.636
18:24:16.799,19:40:10.288
02:50:59.539,03:21:26.355
11:25:43.484,12:03:20.007
09:57:49.454,12:46:59.702
13:28:54.923,16:14:55.298
10:36:05.568,15:08:29.327
08:26:59.933,13:41:03.099
11:47:34.031,13:24:23.705
10:25:55.379,11:16:32.618
07:38:50.320,08:16:36.599
21:12:20.982,23:19:08.152
03:26:33.862,09:20:56.617
15:39:15.889,18:37:43.602
11:43:48.170,16:48:47.865
20:22:49.773,21:56:52.418
00:05:41.017,00:27:18.559
09:15:30.458,12:38:19.666
21:13:40.602,23:04:17.969
18:00:54.736,23:10:29.940
07:08:15.240,09:38:41.025
07:22:28.546,11:33:46.040
05:34:44.701,09:01:45.305
15:51:51.527,18:26:17.409
08:07:06.892,12:47:48.633
04:30:39.633,06:34:28.359
21:50:29.167,22:43:40.415
15:48:03.690,19:36:30.399
03:07:31.363,05:25:24.193
22:20:34.270,23:34:36.332
19:22:28.392,19:39:00.377
15:30:16.117,16:08:50.353
02:55:37.389,04:34:29.735
11:37:39.351,15:02:44.828
10:51:23.231,11:35:01.071
08:46:27.698,10:03:36.875
18:50:35.568,23:23:23.708
05:44:24.726,08:52:28.499
20:07:22.073,20:10:06.885
17:55:53.069,19:05:48.687
19:53:23.143,22:28:28.529
19:03:50.816,19:50:11.717
17:16:02.250,17:59:01.131
04:09:15.114,04:33:41.034
19:01:51.742,23:37:27.709
06:35:36.250,09:19:29.806
04:07:45.139,05:08:11.839
00:42:55.347,05:10:36.446
08:15:42.718,12:16:20.146
07:19:53.415,10:41:01.928
05:49:15.932,07:08:10.360
07:39:10.004,12:29:00.969
18:03:12.039,21:56:50.613
16:05:57.493,18:04:18.697
02:45:07.228,08:13:38.782
18:27:54.281,18:49:36.903
07:39:46.193,11:16:25.747
05:19:57.201,10:34:47.003
01:00:53.439,02:28:12.824
13:46:30.300,17:57:14.807
16:33:33.636,19:00:10.059
14:31:14.486,19:46:28.500
19:54:48.149,22:17:54.280
16:06:47.427,20:22:15.654
12:18:34.278,16:25:36.936
19:16:17.819,21:55:20.970
03:54:45.691,08:29:57.555
14:39:22.783,18:12:45.581
19:03:04.442,21:34:05.986
00:05:05.309,02:12:35.588
13:25:50.640,18:31:14.264
08:57:10.995,09:13:41.470
11:16:45.200,15:15:49.096
11:51:35.132,15:12:02.446
05:40:09.094,08:42:23.502
02:55:51.388,08:22:19.619
04:45:40.855,08:30:21.542
00:02:01.998,05:34:58.923
08:49:46.201,11:50:05.745
02:58:59.079,03:55:55.399
00:35:10.707,03:23:32.397
10:44:14.020,13:45:18.778
03:46:41.237,08:23:11.424
06:50:35.363,08:52:12.502
02:24:18.974,05:05:23.759
09:57:07.043,12:58:27.521
08:15:49.245,13:38:05.291
19:46:33.619,22:49:46.325
07:08:49.794,12:36:34.408
09:17:12.471,13:38:22.763
13:11:32.401,17:02:37.445
15:07:05.571,20:38:22.648
17:07:22.538,20:08:07.328
16:55:40.743,21:01:27.011
14:35:20.367,14:55:45.280
02:27:30.677,05:11:31.328
16:29:49.792,18:40:05.821
13:36:07.281,17:38:24.479
14:50:58.993,17:01:35.560
18:15:24.205,19:17:16.814
14:41:58.519,19:46:33.457
15:51:30.237,18:26:20.171
10:53:05.817,13:14:00.065
11:31:16.490,15:27:30.286
00:44:24.328,03:28:32.971
14:31:13.199,18:19:03.769
03:06:29.545,07:44:48.798
19:23:40.861,23:21:28.476
17:56:27.514,21:56:15.982
08:56:26.517,13:06:18.839
05:46:55.902,11:18:06.401
04:52:31.152,09:01:31.842
05:38:56.027,10:20:49.375
16:29:20.597,21:46:11.109
14:07:32.612,18:55:48.240
21:20:14.003,22:32:25.502
02:50:49.751,04:19:40.120
01:13:52.706,04:55:38.325
08:52:26.717,12:47:03.753
01:27:51.973,03:00:12.646
19:13:42.852,21:13:46.417
10:28:03.366,11:33:09.637
15:59:00.926,16:28:51.145
02:34:49.825,08:14:39.698
07:45:03.086,08:29:13.921
10:42:42.112,12:08:33.995
18:48:20.174,20:45:09.738
02:40:25.698,02:50:32.068
17:21:52.088,22:21:57.084
12:01:47.283,15:15:46.609
07:21:29.934,11:29:25.550
20:03:38.959,20:39:37.198
06:12:13.394,11:56:00.023
18:42:55.811,21:06:28.541
06:23:57.282,07:23:18.110
01:44:40.805,06:14:48.169
16:23:55.171,20:55:21.980
05:20:02.258,10:16:44.499
09:37:58.634,14:24:33.188
13:32:25.726,13:52:15.775
02:07:57.378,02:33:03.985
08:54:20.594,09:08:22.930
16:44:57.685,22:07:36.781
16:16:58.455,19:09:42.776
10:09:19.928,11:07:45.140
11:30:45.159,16:08:35.051
00:46:59.554,04:27:41.871
07:42:42.662,12:12:23.735
07:11:41.134,07:44:06.490
07:35:18.659,09:40:59.237
13:29:38.475,17:20:52.614
08:34:48.937,14:23:01.225
14:36:58.733,17:49:35.531
08:45:19.288,10:56:50.074
13:50:39.448,16:48:29.224
01:56:26.617,03:52:50.428
03:49:00.174,09:00:33.208
14:29:23.215,20:20:38.974
18:28:31.846,19:10:29.974
02:21:43.279,03:34:19.580
08:14:02.784,13:37:28.159
12:44:05.783,14:50:43.707
07:38:10.449,11:20:38.372
03:21:19.045,08:27:35.062
04:48:43.722,10:39:23.019
12:15:02.320,17:29:48.325
02:28:11.975,03:44:24.167
15:03:01.579,15:34:20.667
00:44:52.389,05:06:55.360
08:37:26.808,12:20:20.075
19:10:09.812,21:04:25.820
03:14:23.602,08:08:28.458
11:01:19.127,11:19:14.814
11:51:27.071,12:06:04.243
16:31:41.064,18:05:59.763
11:00:18.258,14:43:10.562
00:37:53.416,00:47:59.282
11:17:35.120,13:32:29.703
19:40:00.558,23:44:46.982
05:26:56.296,09:00:28.528
01:53:28.668,07:17:52.056
11:28:40.083,13:08:06.273
17:08:47.054,19:24:20.196
16:35:23.301,20:13:18.790
01:14:13.291,04:07:46.973
16:14:40.169,19:16:36.131
20:31:31.040,21:33:24.863
13:14:01.703,17:20:58.341
02:45:10.924,06:23:07.419
17:53:48.048,22:10:35.981
06:16:16.201,09:38:02.400
00:51:03.719,03:41:57.147
12:06:41.019,16:23:17.935
17:48:34.365,22:34:15.788
09:24:56.684,14:56:24.908
15:38:16.860,18:05:02.641
12:38:53.284,16:34:52.551
19:12:34.939,22:40:42.216
07:23:12.274,12:51:38.933
09:49:19.080,13:27:14.119
17:26:18.601,22:48:04.962
03:32:28.287,06:52:20.486
17:32:19.652,21:48:01.348
08:50:47.109,14:30:23.239
16:30:23.814,21:01:47.004
10:12:09.512,10:17:35.757
19:54:38.472,23:23:41.945
10:31:08.483,16:15:01.329
14:09:41.392,20:06:19.278
08:13:40.352,12:19:54.579
06:13:15.421,09:50:48.370
14:33:46.098,16:40:10.006
02:51:07.803,06:41:12.549
02:08:38.515,06:56:33.113
14:01:27.028,14:47:56.428
06:57:27.365,11:19:08.345
07:39:28.368,09:10:13.686
02:47:58.444,03:12:48.736
17:49:46.610,20:00:02.803
02:17:11.794,03:32:01.635
01:49:41.160,02:48:51.220
16:05:04.078,17:51:28.979
02:46:32.419,08:15:38.826
18:34:57.568,22:00:02.947
08:57:30.485,13:12:55.378
22:39:54.660,23:39:13.627
13:37:30.864,15:51:12.429
05:23:03.357,10:25:42.495
22:43:54.473,23:59:28.315
22:09:44.986,23:39:21.888
02:34:35.870,04:29:53.886
04:21:03.599,05:13:11.469
13:10:11.732,16:06:16.582
07:03:37.660,08:43:57.840
12:58:30.639,17:47:15.854
19:27:19.465,23:47:10.942
11:32:19.426,14:24:03.024
08:56:11.852,14:34:50.551
04:07:14.440,06:32:11.084
06:49:59.655,10:37:27.324
09:28:51.826,09:59:18.876
15:55:07.616,17:28:51.261
07:01:55.190,07:12:51.935
07:42:50.983,09:34:30.474
20:17:46.318,21:52:14.023
10:28:06.027,14:33:53.832
06:34:21.636,09:12:52.186
21:13:33.988,21:36:35.206
05:06:31.859,08:43:51.039
22:47:43.041,23:38:50.896
00:43:34.608,01:25:08.494
07:46:01.727,08:35:31.579
02:23:21.279,06:03:18.395
07:09:50.575,09:06:40.532
10:14:34.046,11:13:36.106
11:08:29.676,16:41:23.137
16:41:54.754,19:54:14.306
03:54:24.201,08:16:24.892
14:26:11.059,19:43:46.765
14:32:25.000,15:14:37.391
03:38:00.486,09:21:43.595
00:38:50.156,04:46:40.464
17:16:31.956,21:29:07.762
22:24:38.751,23:10:21.309
20:32:31.375,23:34:47.139
04:11:50.169,05:21:11.338
03:30:20.430,06:44:31.744
14:31:22.714,17:02:16.055
16:05:31.737,19:02:31.180
01:58:14.169,05:07:32.829
20:42:20.997,22:14:19.011
10:54:36.091,12:59:44.246
10:27:26.375,11:51:17.388
02:36:12.666,05:37:06.230
11:54:33.791,12:35:15.897
04:47:21.487,07:56:37.326
16:05:19.810,17:35:29.140
05:41:26.687,06:09:52.434
16:15:09.920,16:48:12.875
10:52:07.752,13:46:52.736
22:21:37.843,23:14:22.908
08:40:26.666,11:04:56.903
10:11:31.520,15:29:17.290
09:30:49.218,10:19:21.811
18:10:02.351,22:29:02.893
14:10:47.314,16:24:05.574
03:57:50.554,06:53:03.693
17:45:15.138,19:58:38.009
18:11:11.325,22:14:06.365
06:57:49.440,12:12:25.810
15:44:57.631,19:52:12.939
14:19:51.330,17:39:42.150
15:50:31.827,18:35:42.068
14:28:32.283,16:54:55.422
07:15:14.172,07:53:16.389
07:41:08.777,08:21:19.462
21:03:59.246,21:43:06.480
